Fecha,Localidad,Canal,Competidor,Ventas_Valor,Retraso_Logistico_Min
2023-01-10,Kennedy,Moderno,Marcas_Propias_D1,510.0,37
2023-01-10,Kennedy,Moderno,Pringles,340.0,37
2023-01-10,Engativá,Tradicional,Margarita,1000.0,8
2023-01-10,Engativá,Tradicional,Super Ricas,400.0,8
2023-01-10,Engativá,Tradicional,Marcas_Propias_D1,400.0,8
2023-01-10,Engativá,Tradicional,Pringles,400.0,8
2023-01-10,Engativá,Moderno,Margarita,1000.0,0
2023-01-10,Engativá,Moderno,Super Ricas,400.0,0
2023-01-10,Engativá,Moderno,Marcas_Propias_D1,600.0,0
2023-01-10,Engativá,Moderno,Pringles,400.0,0
2023-01-10,Bosa,Tradicional,Margarita,1000.0,8
2023-01-10,Bosa,Tradicional,Super Ricas,400.0,8
2023-01-10,Bosa,Tradicional,Marcas_Propias_D1,400.0,8
2023-01-10,Bosa,Tradicional,Pringles,400.0,8
2023-01-10,Bosa,Moderno,Margarita,1000.0,0
2023-01-10,Bosa,Moderno,Super Ricas,400.0,0
2023-01-10,Bosa,Moderno,Marcas_Propias_D1,600.0,0
2023-01-10,Bosa,Moderno,Pringles,400.0,0
2023-01-10,Usaquén,Tradicional,Margarita,1000.0,17
2023-01-10,Usaquén,Tradicional,Super Ricas,400.0,17
2023-01-10,Usaquén,Tradicional,Marcas_Propias_D1,400.0,17
2023-01-10,Usaquén,Tradicional,Pringles,400.0,17
2023-01-10,Usaquén,Moderno,Margarita,850.0,40
2023-01-10,Usaquén,Moderno,Super Ricas,340.0,40
2023-01-10,Usaquén,Moderno,Marcas_Propias_D1,510.0,40
2023-01-10,Usaquén,Moderno,Pringles,340.0,40
2023-01-10,Chapinero,Tradicional,Margarita,850.0,41
2023-01-10,Chapinero,Tradicional,Super Ricas,340.0,41
2023-01-10,Chapinero,Tradicional,Marcas_Propias_D1,340.0,41
2023-01-10,Chapinero,Tradicional,Pringles,340.0,41
2023-01-10,Chapinero,Moderno,Margarita,850.0,53
2023-01-10,Chapinero,Moderno,Super Ricas,340.0,53
2023-01-10,Chapinero,Moderno,Marcas_Propias_D1,510.0,53
2023-01-10,Chapinero,Moderno,Pringles,340.0,53
2023-01-11,Suba,Tradicional,Margarita,1000.0,24
2023-01-11,Suba,Tradicional,Super Ricas,400.0,24
2023-01-11,Suba,Tradicional,Marcas_Propias_D1,400.0,24
2023-01-11,Suba,Tradicional,Pringles,400.0,24
2023-01-11,Suba,Moderno,Margarita,850.0,58
2023-01-11,Suba,Moderno,Super Ricas,340.0,58
2023-01-11,Suba,Moderno,Marcas_Propias_D1,510.0,58
2023-01-11,Suba,Moderno,Pringles,340.0,58
2023-01-11,Kennedy,Tradicional,Margarita,1000.0,8
2023-01-11,Kennedy,Tradicional,Super Ricas,400.0,8
2023-01-11,Kennedy,Tradicional,Marcas_Propias_D1,400.0,8
2023-01-11,Kennedy,Tradicional,Pringles,400.0,8
2023-01-11,Kennedy,Moderno,Margarita,850.0,53
2023-01-11,Kennedy,Moderno,Super Ricas,340.0,53
2023-01-11,Kennedy,Moderno,Marcas_Propias_D1,510.0,53
2023-01-11,Kennedy,Moderno,Pringles,340.0,53
2023-01-11,Engativá,Tradicional,Margarita,850.0,54
2023-01-11,Engativá,Tradicional,Super Ricas,340.0,54
2023-01-11,Engativá,Tradicional,Marcas_Propias_D1,340.0,54
2023-01-11,Engativá,Tradicional,Pringles,340.0,54
2023-01-11,Engativá,Moderno,Margarita,850.0,30
2023-01-11,Engativá,Moderno,Super Ricas,340.0,30
2023-01-11,Engativá,Moderno,Marcas_Propias_D1,510.0,30
2023-01-11,Engativá,Moderno,Pringles,340.0,30
2023-01-11,Bosa,Tradicional,Margarita,1000.0,27
2023-01-11,Bosa,Tradicional,Super Ricas,400.0,27
2023-01-11,Bosa,Tradicional,Marcas_Propias_D1,400.0,27
2023-01-11,Bosa,Tradicional,Pringles,400.0,27
2023-01-11,Bosa,Moderno,Margarita,850.0,44
2023-01-11,Bosa,Moderno,Super Ricas,340.0,44
2023-01-11,Bosa,Moderno,Marcas_Propias_D1,510.0,44
2023-01-11,Bosa,Moderno,Pringles,340.0,44
2023-01-11,Usaquén,Tradicional,Margarita,1000.0,1
2023-01-11,Usaquén,Tradicional,Super Ricas,400.0,1
2023-01-11,Usaquén,Tradicional,Marcas_Propias_D1,400.0,1
2023-01-11,Usaquén,Tradicional,Pringles,400.0,1
2023-01-11,Usaquén,Moderno,Margarita,850.0,51
2023-01-11,Usaquén,Moderno,Super Ricas,340.0,51
2023-01-11,Usaquén,Moderno,Marcas_Propias_D1,510.0,51
2023-01-11,Usaquén,Moderno,Pringles,340.0,51
2023-01-11,Chapinero,Tradicional,Margarita,900.0,20
2023-01-11,Chapinero,Tradicional,Super Ricas,400.0,20
2023-01-11,Chapinero,Tradicional,Marcas_Propias_D1,400.0,20
2023-01-11,Chapinero,Tradicional,Pringles,400.0,20
2023-01-11,Chapinero,Moderno,Margarita,850.0,33
2023-01-11,Chapinero,Moderno,Super Ricas,340.0,33
2023-01-11,Chapinero,Moderno,Marcas_Propias_D1,510.0,33
2023-01-11,Chapinero,Moderno,Pringles,340.0,33
2023-01-12,Suba,Tradicional,Margarita,850.0,39
2023-01-12,Suba,Tradicional,Super Ricas,340.0,39
2023-01-12,Suba,Tradicional,Marcas_Propias_D1,340.0,39
2023-01-12,Suba,Tradicional,Pringles,340.0,39
2023-01-12,Suba,Moderno,Margarita,900.0,28
2023-01-12,Suba,Moderno,Super Ricas,400.0,28
2023-01-12,Suba,Moderno,Marcas_Propias_D1,600.0,28
2023-01-12,Suba,Moderno,Pringles,400.0,28
2023-01-12,Kennedy,Tradicional,Margarita,1000.0,5
2023-01-12,Kennedy,Tradicional,Super Ricas,400.0,5
2023-01-12,Kennedy,Tradicional,Marcas_Propias_D1,400.0,5
2023-01-12,Kennedy,Tradicional,Pringles,400.0,5
2023-01-12,Kennedy,Moderno,Margarita,1000.0,4
2023-01-12,Kennedy,Moderno,Super Ricas,400.0,4
2023-01-12,Kennedy,Moderno,Marcas_Propias_D1,600.0,4
2023-01-12,Kennedy,Moderno,Pringles,400.0,4
2023-01-12,Engativá,Tradicional,Margarita,850.0,53
2023-01-12,Engativá,Tradicional,Super Ricas,340.0,53
2023-01-12,Engativá,Tradicional,Marcas_Propias_D1,340.0,53
2023-01-12,Engativá,Tradicional,Pringles,340.0,53
2023-01-12,Engativá,Moderno,Margarita,850.0,49
2023-01-12,Engativá,Moderno,Super Ricas,340.0,49
2023-01-12,Engativá,Moderno,Marcas_Propias_D1,510.0,49
2023-01-12,Engativá,Moderno,Pringles,340.0,49
2023-01-12,Bosa,Tradicional,Margarita,900.0,2
2023-01-12,Bosa,Tradicional,Super Ricas,400.0,2
2023-01-12,Bosa,Tradicional,Marcas_Propias_D1,400.0,2
2023-01-12,Bosa,Tradicional,Pringles,400.0,2
2023-01-12,Bosa,Moderno,Margarita,850.0,53
2023-01-12,Bosa,Moderno,Super Ricas,340.0,53
2023-01-12,Bosa,Moderno,Marcas_Propias_D1,510.0,53
2023-01-12,Bosa,Moderno,Pringles,340.0,53
2023-01-12,Usaquén,Tradicional,Margarita,1000.0,2
2023-01-12,Usaquén,Tradicional,Super Ricas,400.0,2
2023-01-12,Usaquén,Tradicional,Marcas_Propias_D1,400.0,2
2023-01-12,Usaquén,Tradicional,Pringles,400.0,2
2023-01-12,Usaquén,Moderno,Margarita,1000.0,1
2023-01-12,Usaquén,Moderno,Super Ricas,400.0,1
2023-01-12,Usaquén,Moderno,Marcas_Propias_D1,600.0,1
2023-01-12,Usaquén,Moderno,Pringles,400.0,1
2023-01-12,Chapinero,Tradicional,Margarita,850.0,32
2023-01-12,Chapinero,Tradicional,Super Ricas,340.0,32
2023-01-12,Chapinero,Tradicional,Marcas_Propias_D1,340.0,32
2023-01-12,Chapinero,Tradicional,Pringles,340.0,32
2023-01-12,Chapinero,Moderno,Margarita,1000.0,0
2023-01-12,Chapinero,Moderno,Super Ricas,400.0,0
2023-01-12,Chapinero,Moderno,Marcas_Propias_D1,600.0,0
2023-01-12,Chapinero,Moderno,Pringles,400.0,0
2023-01-13,Suba,Tradicional,Margarita,900.0,23
2023-01-13,Suba,Tradicional,Super Ricas,400.0,23
2023-01-13,Suba,Tradicional,Marcas_Propias_D1,400.0,23
2023-01-13,Suba,Tradicional,Pringles,400.0,23
2023-01-13,Suba,Moderno,Margarita,1000.0,18
2023-01-13,Suba,Moderno,Super Ricas,400.0,18
2023-01-13,Suba,Moderno,Marcas_Propias_D1,600.0,18
2023-01-13,Suba,Moderno,Pringles,400.0,18
2023-01-13,Kennedy,Tradicional,Margarita,850.0,40
2023-01-13,Kennedy,Tradicional,Super Ricas,340.0,40
2023-01-13,Kennedy,Tradicional,Marcas_Propias_D1,340.0,40
2023-01-13,Kennedy,Tradicional,Pringles,340.0,40
2023-01-13,Kennedy,Moderno,Margarita,1000.0,8
2023-01-13,Kennedy,Moderno,Super Ricas,400.0,8
2023-01-13,Kennedy,Moderno,Marcas_Propias_D1,600.0,8
2023-01-13,Kennedy,Moderno,Pringles,400.0,8
2023-01-13,Engativá,Tradicional,Margarita,1000.0,28
2023-01-13,Engativá,Tradicional,Super Ricas,400.0,28
2023-01-13,Engativá,Tradicional,Marcas_Propias_D1,400.0,28
2023-01-13,Engativá,Tradicional,Pringles,400.0,28
2023-01-13,Engativá,Moderno,Margarita,1000.0,8
2023-01-13,Engativá,Moderno,Super Ricas,400.0,8
2023-01-13,Engativá,Moderno,Marcas_Propias_D1,600.0,8
2023-01-13,Engativá,Moderno,Pringles,400.0,8
2023-01-13,Bosa,Tradicional,Margarita,850.0,53
2023-01-13,Bosa,Tradicional,Super Ricas,340.0,53
2023-01-13,Bosa,Tradicional,Marcas_Propias_D1,340.0,53
2023-01-13,Bosa,Tradicional,Pringles,340.0,53
2023-01-13,Bosa,Moderno,Margarita,850.0,46
2023-01-13,Bosa,Moderno,Super Ricas,340.0,46
2023-01-13,Bosa,Moderno,Marcas_Propias_D1,510.0,46
2023-01-13,Bosa,Moderno,Pringles,340.0,46
2023-01-13,Usaquén,Tradicional,Margarita,1000.0,18
2023-01-13,Usaquén,Tradicional,Super Ricas,400.0,18
2023-01-13,Usaquén,Tradicional,Marcas_Propias_D1,400.0,18
2023-01-13,Usaquén,Tradicional,Pringles,400.0,18
2023-01-13,Usaquén,Moderno,Margarita,1000.0,15
2023-01-13,Usaquén,Moderno,Super Ricas,400.0,15
2023-01-13,Usaquén,Moderno,Marcas_Propias_D1,600.0,15
2023-01-13,Usaquén,Moderno,Pringles,400.0,15
2023-01-13,Chapinero,Tradicional,Margarita,1000.0,27
2023-01-13,Chapinero,Tradicional,Super Ricas,400.0,27
2023-01-13,Chapinero,Tradicional,Marcas_Propias_D1,400.0,27
2023-01-13,Chapinero,Tradicional,Pringles,400.0,27
2023-01-13,Chapinero,Moderno,Margarita,1000.0,8
2023-01-13,Chapinero,Moderno,Super Ricas,400.0,8
2023-01-13,Chapinero,Moderno,Marcas_Propias_D1,600.0,8
2023-01-13,Chapinero,Moderno,Pringles,400.0,8
2023-01-14,Suba,Tradicional,Margarita,850.0,50
2023-01-14,Suba,Tradicional,Super Ricas,340.0,50
2023-01-14,Suba,Tradicional,Marcas_Propias_D1,340.0,50
2023-01-14,Suba,Tradicional,Pringles,340.0,50
2023-01-14,Suba,Moderno,Margarita,1000.0,25
2023-01-14,Suba,Moderno,Super Ricas,400.0,25
2023-01-14,Suba,Moderno,Marcas_Propias_D1,600.0,25
2023-01-14,Suba,Moderno,Pringles,400.0,25
2023-01-14,Kennedy,Tradicional,Margarita,1000.0,24
2023-01-14,Kennedy,Tradicional,Super Ricas,400.0,24
2023-01-14,Kennedy,Tradicional,Marcas_Propias_D1,400.0,24
2023-01-14,Kennedy,Tradicional,Pringles,400.0,24
2023-01-14,Kennedy,Moderno,Margarita,850.0,54
2023-01-14,Kennedy,Moderno,Super Ricas,340.0,54
2023-01-14,Kennedy,Moderno,Marcas_Propias_D1,510.0,54
2023-01-14,Kennedy,Moderno,Pringles,340.0,54
2023-01-14,Engativá,Tradicional,Margarita,850.0,50
2023-01-14,Engativá,Tradicional,Super Ricas,340.0,50
2023-01-14,Engativá,Tradicional,Marcas_Propias_D1,340.0,50
2023-01-14,Engativá,Tradicional,Pringles,340.0,50
2023-01-14,Engativá,Moderno,Margarita,1000.0,19
2023-01-14,Engativá,Moderno,Super Ricas,400.0,19
2023-01-14,Engativá,Moderno,Marcas_Propias_D1,600.0,19
2023-01-14,Engativá,Moderno,Pringles,400.0,19
2023-01-14,Bosa,Tradicional,Margarita,850.0,30
2023-01-14,Bosa,Tradicional,Super Ricas,340.0,30
2023-01-14,Bosa,Tradicional,Marcas_Propias_D1,340.0,30
2023-01-14,Bosa,Tradicional,Pringles,340.0,30
2023-01-14,Bosa,Moderno,Margarita,1000.0,15
2023-01-14,Bosa,Moderno,Super Ricas,400.0,15
2023-01-14,Bosa,Moderno,Marcas_Propias_D1,600.0,15
2023-01-14,Bosa,Moderno,Pringles,400.0,15
2023-01-14,Usaquén,Tradicional,Margarita,1000.0,27
2023-01-14,Usaquén,Tradicional,Super Ricas,400.0,27
2023-01-14,Usaquén,Tradicional,Marcas_Propias_D1,400.0,27
2023-01-14,Usaquén,Tradicional,Pringles,400.0,27
2023-01-14,Usaquén,Moderno,Margarita,850.0,40
2023-01-14,Usaquén,Moderno,Super Ricas,340.0,40
2023-01-14,Usaquén,Moderno,Marcas_Propias_D1,510.0,40
2023-01-14,Usaquén,Moderno,Pringles,340.0,40
2023-01-14,Chapinero,Tradicional,Margarita,850.0,48
2023-01-14,Chapinero,Tradicional,Super Ricas,340.0,48
2023-01-14,Chapinero,Tradicional,Marcas_Propias_D1,340.0,48
2023-01-14,Chapinero,Tradicional,Pringles,340.0,48
2023-01-14,Chapinero,Moderno,Margarita,1000.0,14
2023-01-14,Chapinero,Moderno,Super Ricas,400.0,14
2023-01-14,Chapinero,Moderno,Marcas_Propias_D1,600.0,14
2023-01-14,Chapinero,Moderno,Pringles,400.0,14
2023-01-15,Suba,Tradicional,Margarita,1105.0,43
2023-01-15,Suba,Tradicional,Super Ricas,442.0,43
2023-01-15,Suba,Tradicional,Marcas_Propias_D1,442.0,43
2023-01-15,Suba,Tradicional,Pringles,442.0,43
2023-01-15,Suba,Moderno,Margarita,1105.0,58
2023-01-15,Suba,Moderno,Super Ricas,442.0,58
2023-01-15,Suba,Moderno,Marcas_Propias_D1,663.0,58
2023-01-15,Suba,Moderno,Pringles,442.0,58
2023-01-15,Kennedy,Tradicional,Margarita,1300.0,2
2023-01-15,Kennedy,Tradicional,Super Ricas,520.0,2
2023-01-15,Kennedy,Tradicional,Marcas_Propias_D1,520.0,2
2023-01-15,Kennedy,Tradicional,Pringles,520.0,2
2023-01-15,Kennedy,Moderno,Margarita,1300.0,18
2023-01-15,Kennedy,Moderno,Super Ricas,520.0,18
2023-01-15,Kennedy,Moderno,Marcas_Propias_D1,780.0,18
2023-01-15,Kennedy,Moderno,Pringles,520.0,18
2023-01-15,Engativá,Tradicional,Margarita,1105.0,54
2023-01-15,Engativá,Tradicional,Super Ricas,442.0,54
2023-01-15,Engativá,Tradicional,Marcas_Propias_D1,442.0,54
2023-01-15,Engativá,Tradicional,Pringles,442.0,54
2023-01-15,Engativá,Moderno,Margarita,994.5,46
2023-01-15,Engativá,Moderno,Super Ricas,442.0,46
2023-01-15,Engativá,Moderno,Marcas_Propias_D1,663.0,46
2023-01-15,Engativá,Moderno,Pringles,442.0,46
2023-01-15,Bosa,Tradicional,Margarita,1300.0,19
2023-01-15,Bosa,Tradicional,Super Ricas,520.0,19
2023-01-15,Bosa,Tradicional,Marcas_Propias_D1,520.0,19
2023-01-15,Bosa,Tradicional,Pringles,520.0,19
2023-01-15,Bosa,Moderno,Margarita,1170.0,15
2023-01-15,Bosa,Moderno,Super Ricas,520.0,15
2023-01-15,Bosa,Moderno,Marcas_Propias_D1,780.0,15
2023-01-15,Bosa,Moderno,Pringles,520.0,15
2023-01-15,Usaquén,Tradicional,Margarita,1105.0,38
2023-01-15,Usaquén,Tradicional,Super Ricas,442.0,38
2023-01-15,Usaquén,Tradicional,Marcas_Propias_D1,442.0,38
2023-01-15,Usaquén,Tradicional,Pringles,442.0,38
2023-01-15,Usaquén,Moderno,Margarita,1105.0,49
2023-01-15,Usaquén,Moderno,Super Ricas,442.0,49
2023-01-15,Usaquén,Moderno,Marcas_Propias_D1,663.0,49
2023-01-15,Usaquén,Moderno,Pringles,442.0,49
2023-01-15,Chapinero,Tradicional,Margarita,1300.0,15
2023-01-15,Chapinero,Tradicional,Super Ricas,520.0,15
2023-01-15,Chapinero,Tradicional,Marcas_Propias_D1,520.0,15
2023-01-15,Chapinero,Tradicional,Pringles,520.0,15
2023-01-15,Chapinero,Moderno,Margarita,1300.0,22
2023-01-15,Chapinero,Moderno,Super Ricas,520.0,22
2023-01-15,Chapinero,Moderno,Marcas_Propias_D1,780.0,22
2023-01-15,Chapinero,Moderno,Pringles,520.0,22
2023-01-16,Suba,Tradicional,Margarita,850.0,43
2023-01-16,Suba,Tradicional,Super Ricas,340.0,43
2023-01-16,Suba,Tradicional,Marcas_Propias_D1,340.0,43
2023-01-16,Suba,Tradicional,Pringles,340.0,43
2023-01-16,Suba,Moderno,Margarita,850.0,45
2023-01-16,Suba,Moderno,Super Ricas,340.0,45
2023-01-16,Suba,Moderno,Marcas_Propias_D1,510.0,45
2023-01-16,Suba,Moderno,Pringles,340.0,45
2023-01-16,Kennedy,Tradicional,Margarita,900.0,7
2023-01-16,Kennedy,Tradicional,Super Ricas,400.0,7
2023-01-16,Kennedy,Tradicional,Marcas_Propias_D1,400.0,7
2023-01-16,Kennedy,Tradicional,Pringles,400.0,7
2023-01-16,Kennedy,Moderno,Margarita,1000.0,2
2023-01-16,Kennedy,Moderno,Super Ricas,400.0,2
2023-01-16,Kennedy,Moderno,Marcas_Propias_D1,600.0,2
2023-01-16,Kennedy,Moderno,Pringles,400.0,2
2023-01-16,Engativá,Tradicional,Margarita,850.0,39
2023-01-16,Engativá,Tradicional,Super Ricas,340.0,39
2023-01-16,Engativá,Tradicional,Marcas_Propias_D1,340.0,39
2023-01-16,Engativá,Tradicional,Pringles,340.0,39
2023-01-16,Engativá,Moderno,Margarita,1000.0,7
2023-01-16,Engativá,Moderno,Super Ricas,400.0,7
2023-01-16,Engativá,Moderno,Marcas_Propias_D1,600.0,7
2023-01-16,Engativá,Moderno,Pringles,400.0,7
2023-01-16,Bosa,Tradicional,Margarita,1000.0,10
2023-01-16,Bosa,Tradicional,Super Ricas,400.0,10
2023-01-16,Bosa,Tradicional,Marcas_Propias_D1,400.0,10
2023-01-16,Bosa,Tradicional,Pringles,400.0,10
2023-01-16,Bosa,Moderno,Margarita,900.0,27
2023-01-16,Bosa,Moderno,Super Ricas,400.0,27
2023-01-16,Bosa,Moderno,Marcas_Propias_D1,600.0,27
2023-01-16,Bosa,Moderno,Pringles,400.0,27
2023-01-16,Usaquén,Tradicional,Margarita,850.0,45
2023-01-16,Usaquén,Tradicional,Super Ricas,340.0,45
2023-01-16,Usaquén,Tradicional,Marcas_Propias_D1,340.0,45
2023-01-16,Usaquén,Tradicional,Pringles,340.0,45
2023-01-16,Usaquén,Moderno,Margarita,1000.0,10
2023-01-16,Usaquén,Moderno,Super Ricas,400.0,10
2023-01-16,Usaquén,Moderno,Marcas_Propias_D1,600.0,10
2023-01-16,Usaquén,Moderno,Pringles,400.0,10
2023-01-16,Chapinero,Tradicional,Margarita,850.0,47
2023-01-16,Chapinero,Tradicional,Super Ricas,340.0,47
2023-01-16,Chapinero,Tradicional,Marcas_Propias_D1,340.0,47
2023-01-16,Chapinero,Tradicional,Pringles,340.0,47
2023-01-16,Chapinero,Moderno,Margarita,850.0,47
2023-01-16,Chapinero,Moderno,Super Ricas,340.0,47
2023-01-16,Chapinero,Moderno,Marcas_Propias_D1,510.0,47
2023-01-16,Chapinero,Moderno,Pringles,340.0,47
2023-01-17,Suba,Tradicional,Margarita,1000.0,23
2023-01-17,Suba,Tradicional,Super Ricas,400.0,23
2023-01-17,Suba,Tradicional,Marcas_Propias_D1,400.0,23
2023-01-17,Suba,Tradicional,Pringles,400.0,23
2023-01-17,Suba,Moderno,Margarita,850.0,35
2023-01-17,Suba,Moderno,Super Ricas,340.0,35
2023-01-17,Suba,Moderno,Marcas_Propias_D1,510.0,35
2023-01-17,Suba,Moderno,Pringles,340.0,35
2023-01-17,Kennedy,Tradicional,Margarita,850.0,47
2023-01-17,Kennedy,Tradicional,Super Ricas,340.0,47
2023-01-17,Kennedy,Tradicional,Marcas_Propias_D1,340.0,47
2023-01-17,Kennedy,Tradicional,Pringles,340.0,47
2023-01-17,Kennedy,Moderno,Margarita,1000.0,10
2023-01-17,Kennedy,Moderno,Super Ricas,400.0,10
2023-01-17,Kennedy,Moderno,Marcas_Propias_D1,600.0,10
2023-01-17,Kennedy,Moderno,Pringles,400.0,10
2023-01-17,Engativá,Tradicional,Margarita,1000.0,20
2023-01-17,Engativá,Tradicional,Super Ricas,400.0,20
2023-01-17,Engativá,Tradicional,Marcas_Propias_D1,400.0,20
2023-01-17,Engativá,Tradicional,Pringles,400.0,20
2023-01-17,Engativá,Moderno,Margarita,900.0,28
2023-01-17,Engativá,Moderno,Super Ricas,400.0,28
2023-01-17,Engativá,Moderno,Marcas_Propias_D1,600.0,28
2023-01-17,Engativá,Moderno,Pringles,400.0,28
2023-01-17,Bosa,Tradicional,Margarita,850.0,45
2023-01-17,Bosa,Tradicional,Super Ricas,340.0,45
2023-01-17,Bosa,Tradicional,Marcas_Propias_D1,340.0,45
2023-01-17,Bosa,Tradicional,Pringles,340.0,45
2023-01-17,Bosa,Moderno,Margarita,1000.0,9
2023-01-17,Bosa,Moderno,Super Ricas,400.0,9
2023-01-17,Bosa,Moderno,Marcas_Propias_D1,600.0,9
2023-01-17,Bosa,Moderno,Pringles,400.0,9
2023-01-17,Usaquén,Tradicional,Margarita,850.0,52
2023-01-17,Usaquén,Tradicional,Super Ricas,340.0,52
2023-01-17,Usaquén,Tradicional,Marcas_Propias_D1,340.0,52
2023-01-17,Usaquén,Tradicional,Pringles,340.0,52
2023-01-17,Usaquén,Moderno,Margarita,765.0,49
2023-01-17,Usaquén,Moderno,Super Ricas,340.0,49
2023-01-17,Usaquén,Moderno,Marcas_Propias_D1,510.0,49
2023-01-17,Usaquén,Moderno,Pringles,340.0,49
2023-01-17,Chapinero,Tradicional,Margarita,850.0,55
2023-01-17,Chapinero,Tradicional,Super Ricas,340.0,55
2023-01-17,Chapinero,Tradicional,Marcas_Propias_D1,340.0,55
2023-01-17,Chapinero,Tradicional,Pringles,340.0,55
2023-01-17,Chapinero,Moderno,Margarita,1000.0,18
2023-01-17,Chapinero,Moderno,Super Ricas,400.0,18
2023-01-17,Chapinero,Moderno,Marcas_Propias_D1,600.0,18
2023-01-17,Chapinero,Moderno,Pringles,400.0,18
2023-01-18,Suba,Tradicional,Margarita,1000.0,3
2023-01-18,Suba,Tradicional,Super Ricas,400.0,3
2023-01-18,Suba,Tradicional,Marcas_Propias_D1,400.0,3
2023-01-18,Suba,Tradicional,Pringles,400.0,3
2023-01-18,Suba,Moderno,Margarita,1000.0,25
2023-01-18,Suba,Moderno,Super Ricas,400.0,25
2023-01-18,Suba,Moderno,Marcas_Propias_D1,600.0,25
2023-01-18,Suba,Moderno,Pringles,400.0,25
2023-01-18,Kennedy,Tradicional,Margarita,1000.0,10
2023-01-18,Kennedy,Tradicional,Super Ricas,400.0,10
2023-01-18,Kennedy,Tradicional,Marcas_Propias_D1,400.0,10
2023-01-18,Kennedy,Tradicional,Pringles,400.0,10
2023-01-18,Kennedy,Moderno,Margarita,850.0,52
2023-01-18,Kennedy,Moderno,Super Ricas,340.0,52
2023-01-18,Kennedy,Moderno,Marcas_Propias_D1,510.0,52
2023-01-18,Kennedy,Moderno,Pringles,340.0,52
2023-01-18,Engativá,Tradicional,Margarita,1000.0,25
2023-01-18,Engativá,Tradicional,Super Ricas,400.0,25
2023-01-18,Engativá,Tradicional,Marcas_Propias_D1,400.0,25
2023-01-18,Engativá,Tradicional,Pringles,400.0,25
2023-01-18,Engativá,Moderno,Margarita,850.0,33
2023-01-18,Engativá,Moderno,Super Ricas,340.0,33
2023-01-18,Engativá,Moderno,Marcas_Propias_D1,510.0,33
2023-01-18,Engativá,Moderno,Pringles,340.0,33
2023-01-18,Bosa,Tradicional,Margarita,1000.0,28
2023-01-18,Bosa,Tradicional,Super Ricas,400.0,28
2023-01-18,Bosa,Tradicional,Marcas_Propias_D1,400.0,28
2023-01-18,Bosa,Tradicional,Pringles,400.0,28
2023-01-18,Bosa,Moderno,Margarita,1000.0,3
2023-01-18,Bosa,Moderno,Super Ricas,400.0,3
2023-01-18,Bosa,Moderno,Marcas_Propias_D1,600.0,3
2023-01-18,Bosa,Moderno,Pringles,400.0,3
2023-01-18,Usaquén,Tradicional,Margarita,1000.0,4
2023-01-18,Usaquén,Tradicional,Super Ricas,400.0,4
2023-01-18,Usaquén,Tradicional,Marcas_Propias_D1,400.0,4
2023-01-18,Usaquén,Tradicional,Pringles,400.0,4
2023-01-18,Usaquén,Moderno,Margarita,850.0,41
2023-01-18,Usaquén,Moderno,Super Ricas,340.0,41
2023-01-18,Usaquén,Moderno,Marcas_Propias_D1,510.0,41
2023-01-18,Usaquén,Moderno,Pringles,340.0,41
2023-01-18,Chapinero,Tradicional,Margarita,850.0,48
2023-01-18,Chapinero,Tradicional,Super Ricas,340.0,48
2023-01-18,Chapinero,Tradicional,Marcas_Propias_D1,340.0,48
2023-01-18,Chapinero,Tradicional,Pringles,340.0,48
2023-01-18,Chapinero,Moderno,Margarita,1000.0,2
2023-01-18,Chapinero,Moderno,Super Ricas,400.0,2
2023-01-18,Chapinero,Moderno,Marcas_Propias_D1,600.0,2
2023-01-18,Chapinero,Moderno,Pringles,400.0,2
2023-01-19,Suba,Tradicional,Margarita,850.0,46
2023-01-19,Suba,Tradicional,Super Ricas,340.0,46
2023-01-19,Suba,Tradicional,Marcas_Propias_D1,340.0,46
2023-01-19,Suba,Tradicional,Pringles,340.0,46
2023-01-19,Suba,Moderno,Margarita,850.0,54
2023-01-19,Suba,Moderno,Super Ricas,340.0,54
2023-01-19,Suba,Moderno,Marcas_Propias_D1,510.0,54
2023-01-19,Suba,Moderno,Pringles,340.0,54
2023-01-19,Kennedy,Tradicional,Margarita,1000.0,5
2023-01-19,Kennedy,Tradicional,Super Ricas,400.0,5
2023-01-19,Kennedy,Tradicional,Marcas_Propias_D1,400.0,5
2023-01-19,Kennedy,Tradicional,Pringles,400.0,5
2023-01-19,Kennedy,Moderno,Margarita,850.0,38
2023-01-19,Kennedy,Moderno,Super Ricas,340.0,38
2023-01-19,Kennedy,Moderno,Marcas_Propias_D1,510.0,38
2023-01-19,Kennedy,Moderno,Pringles,340.0,38
2023-01-19,Engativá,Tradicional,Margarita,850.0,35
2023-01-19,Engativá,Tradicional,Super Ricas,340.0,35
2023-01-19,Engativá,Tradicional,Marcas_Propias_D1,340.0,35
2023-01-19,Engativá,Tradicional,Pringles,340.0,35
2023-01-19,Engativá,Moderno,Margarita,1000.0,18
2023-01-19,Engativá,Moderno,Super Ricas,400.0,18
2023-01-19,Engativá,Moderno,Marcas_Propias_D1,600.0,18
2023-01-19,Engativá,Moderno,Pringles,400.0,18
2023-01-19,Bosa,Tradicional,Margarita,850.0,45
2023-01-19,Bosa,Tradicional,Super Ricas,340.0,45
2023-01-19,Bosa,Tradicional,Marcas_Propias_D1,340.0,45
2023-01-19,Bosa,Tradicional,Pringles,340.0,45
2023-01-19,Bosa,Moderno,Margarita,1000.0,27
